d_loss,g_loss,g_adv,content,tv,epoch,epoch_time_sec,lr_g,lr_d,val_score,val_g_adv,val_content,val_tv
0.20864835607686213,1.8127072522682803,0.5282422194390425,0.12844496459833213,0.15385280665941536,16,246.996,0.0002,0.0002,1.6857361131244235,0.40056029624409145,0.128516039914555,0.15394317938221824
0.21026692489561224,1.8290313610008784,0.5364325702456492,0.12925833889416286,0.153915246449677,17,246.07,0.0002,0.0002,1.602611952357822,0.43390225370724994,0.11686946368879741,0.1506065676609675
0.20532727135079248,1.8425263863589083,0.5314419642090797,0.1311068792295243,0.1562128040407385,18,246.779,0.0002,0.0002,1.745112379391988,0.459798749950197,0.12852983176708221,0.1532599868045913
0.20803890187692428,1.8290020003914833,0.5393011040786015,0.12896853688705182,0.1552120998967439,19,248.349,0.0002,0.0002,1.7801610363854303,0.5359931058353848,0.12441529499159919,0.14937492708365122
0.20763524352306767,1.8379705963390214,0.5382363816191044,0.1299718783370086,0.15432043024338782,20,246.564,0.0002,0.0002,1.8479413059022691,0.5662701924641927,0.12816565401024288,0.14558891124195522
0.20154543919488788,1.8706238269805908,0.5424152873456478,0.1328193058392831,0.15475017191576107,21,247.121,0.0002,0.0002,1.6745326519012451,0.37888358036677044,0.12956340776549446,0.15012257297833762
0.20541321785588348,1.8743161803909711,0.5396588980220258,0.13346418089765524,0.15467451705730387,22,246.635,0.0002,0.0002,1.8890618085861206,0.5038439035415649,0.13852030038833618,0.14948231809669071
0.19813345854968897,1.8948223143815994,0.5373811101141784,0.1357425690429019,0.15508060253757452,23,247.299,0.0002,0.0002,1.5346340735753377,0.24850986732376945,0.1286108990510305,0.15194963746600681
0.2002898527841483,1.889894959117685,0.545074140519968,0.13448053605056234,0.1545414730041687,24,246.096,0.0002,0.0002,1.8801351653205023,0.5034506519635519,0.13766694648398292,0.15045845260222754
0.19750389819299535,1.9289619225476469,0.5540405423380435,0.13749059169952357,0.1545102790862854,25,246.98,0.0002,0.0002,1.6203909052742853,0.38094527191585964,0.1239430805047353,0.14799032194746864
0.19641932668829604,1.9008590781262942,0.5472658633786652,0.13535778759978712,0.1533146524535758,26,247.16,0.0002,0.0002,1.5082026322682698,0.24057112634181976,0.12676168315940434,0.14692363722456825
0.6076866515379932,2.355040273496083,0.7262032920095537,0.1628823344196592,0.13613198190328799,27,246.432,0.0002,0.0002,2.6572483115726047,0.19938937491840786,0.24578538371456993,0.050991044690211616
0.24203581120153622,2.010813064341034,0.34716305336249725,0.16636409361048468,0.09066730809198427,28,245.916,0.0002,0.0002,1.8812996811336942,0.36063798599772984,0.15206506020492977,0.11121989869409138
0.2252842361839222,1.7319141828588076,0.42807469703257084,0.13038268808408507,0.12599716884350137,29,245.623,0.0002,0.0002,1.5050371487935383,0.37387817435794407,0.1131146608127488,0.12341995868417951
0.20764651458843478,1.6590855871992451,0.44492414713438067,0.12141480373351701,0.13401914817014976,30,247.113,0.0002,0.0002,1.6645783583323162,0.502936816877789,0.11616287132104237,0.12793282171090445
0.20111888919823936,1.7128971756568976,0.48064881596448167,0.12322345203054803,0.13830960814708046,31,246.88,0.0002,0.0002,1.5754661560058594,0.4598226050535838,0.11156303683916728,0.13172944304015902
0.19249578399051512,1.7359560068164552,0.5003024855894702,0.12356392470454532,0.1426391859339284,32,245.641,0.0002,0.0002,1.7203934325112238,0.5736217598120371,0.11467574785153072,0.1417875720394982
0.1948677965639425,1.7686145018254007,0.5167552733660808,0.12518446443469397,0.14575745271784918,33,245.358,0.0002,0.0002,1.7005254030227661,0.3889582355817159,0.1311553054385715,0.14123083154360452
0.18715076544322073,1.794900325259992,0.5234484350574868,0.1271436912606337,0.14974532276391983,34,245.232,0.0002,0.0002,1.7200184530682034,0.460363722509808,0.1259639486670494,0.15215533557865354
0.1908546272066555,1.8513737597635813,0.5212306917778083,0.13301278091967106,0.15259366116619535,35,245.615,0.0002,0.0002,1.7789741224712796,0.47260164552264744,0.13063571602106094,0.1530139586991734
0.18942291026801936,1.8697765464229243,0.5287260535904872,0.13410350660394346,0.15432357784759784,36,245.666,0.0002,0.0002,1.9814736578199599,0.628257519669003,0.1353200086288982,0.16038537522157034
0.1966404139862529,1.8886359759739466,0.5244670508961592,0.13641533804392175,0.15537981509364077,37,245.501,0.0002,0.0002,1.9817760388056438,0.5618943870067596,0.14198661098877588,0.15525935259130266
0.19291784863785974,1.9150788746774197,0.5258268961416823,0.13892366490992053,0.15331994466084456,38,245.483,0.0002,0.0002,1.9232590595881145,0.46993087397681343,0.1453312916888131,0.15264351334836748
0.19285833459746624,1.9466283566185407,0.5327190278497126,0.14138939903516853,0.1532786472234875,39,244.952,0.0002,0.0002,1.747695220841302,0.33575138615237343,0.1411929213338428,0.1463486428062121
0.19277654977382294,1.9752753009753568,0.5425483713458691,0.14327116264030337,0.15296841685527138,40,245.215,0.0002,0.0002,1.5983099275165134,0.3359079261620839,0.1262387517425749,0.14472774995697868
0.18740518254760122,1.958598175219127,0.5333463681662189,0.14252364705316722,0.15340247683759248,41,245.245,0.0002,0.0002,1.9058727423350017,0.41726087861590916,0.1488596581750446,0.15270642025603187
0.19238481457744325,1.976569302380085,0.5420099550059864,0.14345440517977945,0.1529658173343965,42,244.427,0.0002,0.0002,1.897605538368225,0.4600690073437161,0.14375215106540257,0.15036485426955754
0.18473178437644883,1.9928607472351618,0.5514256141946784,0.14414201703454768,0.14963614348588244,43,245.919,0.0002,0.0002,1.8812675476074219,0.4817663894759284,0.13994860069619286,0.15178228583600786
0.1917173320294491,2.0086813664862087,0.545194463471749,0.14634717811298156,0.1511800068962787,44,245.244,0.0002,0.0002,1.962560600704617,0.4821218152840932,0.14804239736662972,0.14829792247878182
0.18348453233816794,2.0190134905278683,0.5504103790569518,0.14685880888386496,0.15015328033561154,45,245.96,0.0002,0.0002,2.161924031045702,0.5012494656774733,0.16606596774525112,0.14857416517204708
0.191001608834735,2.0333959327212403,0.5491286268723863,0.1484252521435597,0.14786563790403306,46,246.909,0.0002,0.0002,2.1571671432918973,0.6314208606878916,0.15257316993342507,0.1458782603343328
0.21959150888557946,1.9961554322923933,0.5723804640583694,0.14237601961940527,0.14768860871637507,47,246.578,0.0002,0.0002,1.9482898314793904,0.606086833609475,0.13421884841389126,0.14493690348333782
0.17136430441002762,2.0038859407816614,0.5294975146119084,0.14743735285342804,0.1490214123457138,48,246.065,0.0002,0.0002,1.8217260042826335,0.3172241085105472,0.15044870807064903,0.14824246201250288
0.18212785621705865,2.0524167147065913,0.5423772243915924,0.15100244798564486,0.1500748981655176,49,247.396,0.0002,0.0002,2.0312085416581898,0.5602045290999942,0.1470989543530676,0.144446123805311
0.23457477557738976,2.0682608357497623,0.5799031506425568,0.1488343302958778,0.14389239424573524,50,245.823,0.0002,0.0002,1.789306018087599,0.5136712061034309,0.1275620526737637,0.14272147996558082
